"Pickup_DateTime","DropOff_datetime","PUlocationID","DOlocationID","SR_Flag","Dispatching_base_number","Dispatching_base_num"
"2018-01-03 16:08:52","2018-01-03 16:57:41","230","1","","B02876",""
"2018-01-03 16:12:23","2018-01-03 16:41:22","25","72","","B02876",""
"2018-01-03 16:02:30","2018-01-03 16:17:48","231","144","","B02876",""
"2018-01-03 16:22:47","2018-01-03 16:43:05","144","158","1","B02876",""
"2018-01-03 16:33:28","2018-01-03 16:38:43","249","158","1","B02876",""
"2018-01-03 16:37:11","2018-01-03 16:48:35","220","200","","B02882",""
"2018-01-03 16:51:25","2018-01-03 17:26:17","211","236","","B02882",""
"2018-01-03 16:37:48","2018-01-03 17:13:29","138","230","","B02882",""
"2018-01-03 16:12:22","2018-01-03 16:36:13","219","265","","B02882",""
"2018-01-03 16:14:12","2018-01-03 16:20:42","228","14","","B02882",""
"2018-01-03 16:09:49","2018-01-03 16:42:26","230","138","","B02882",""
"2018-01-03 16:08:18","2018-01-03 17:37:41","234","132","","B02882",""
"2018-01-03 16:10:36","2018-01-03 16:20:53","72","61","","B02882",""
"2018-01-03 16:22:52","2018-01-03 16:48:26","61","85","1","B02882",""
"2018-01-03 16:27:46","2018-01-03 16:33:32","61","188","1","B02882",""
"2018-01-03 16:56:34","2018-01-03 18:10:29","71","247","","B02882",""
"2018-01-03 16:04:17","2018-01-03 16:11:51","82","260","","B02887",""
"2018-01-03 16:20:31","2018-01-03 16:33:12","168","75","","B02887",""
"2018-01-03 16:43:52","2018-01-03 16:58:06","74","42","","B02887",""
"2018-01-03 16:38:32","2018-01-03 17:22:37","239","138","","B02887",""
"2018-01-03 16:19:19","2018-01-03 16:39:04","144","211","","B02887",""
"2018-01-03 16:45:55","2018-01-03 17:19:59","144","125","","B02887",""
"2018-01-03 16:21:59","2018-01-03 16:40:13","123","22","","B02887",""
"2018-01-03 16:52:38","2018-01-03 17:24:01","22","227","1","B02887",""
"2018-01-03 16:56:26","2018-01-03 18:06:31","11","17","1","B02887",""
"2018-01-03 16:22:13","2018-01-03 16:49:07","209","80","","B02887",""
"2018-01-03 16:23:51","2018-01-03 16:34:15","182","242","1","B02887",""
"2018-01-03 16:45:53","2018-01-03 17:18:13","158","33","","B02876",""
"2018-01-03 16:30:01","2018-01-03 16:35:40","237","170","","B02876",""
"2018-01-03 16:43:27","2018-01-03 17:10:14","170","143","","B02876",""
"2018-01-03 16:13:03","2018-01-03 16:21:25","70","223","","B02876",""
"2018-01-03 16:24:53","2018-01-03 16:32:32","223","223","","B02876",""
"2018-01-03 16:50:59","2018-01-03 17:20:56","130","226","","B02876",""
"2018-01-03 16:00:50","2018-01-03 16:12:13","231","246","","B02876",""
"2018-01-03 16:21:20","2018-01-03 16:48:56","48","144","","B02876",""
"2018-01-03 16:59:56","2018-01-03 17:41:34","125","138","","B02876",""
"2018-01-03 16:16:38","2018-01-03 16:34:47","191","73","","B02876",""
"2018-01-03 16:10:55","2018-01-03 16:28:33","188","188","1","B02876",""
"2018-01-03 16:27:58","2018-01-03 16:56:08","182","51","1","B02887",""
"2018-01-03 16:15:41","2018-01-03 16:27:33","231","249","","B02887",""
"2018-01-03 16:47:47","2018-01-03 16:59:03","158","48","","B02887",""
"2018-01-03 16:06:01","2018-01-03 16:13:52","177","61","","B02887",""
"2018-01-03 16:53:37","2018-01-03 17:18:30","237","7","","B02887",""
"2018-01-03 16:41:55","2018-01-03 16:46:43","148","79","","B02887",""
"2018-01-03 16:50:14","2018-01-03 17:00:59","79","170","","B02887",""
"2018-01-03 16:26:22","2018-01-03 16:46:28","177","35","","B02887",""
"2018-01-03 16:53:20","2018-01-03 17:10:42","61","177","1","B02887",""
"2018-01-03 16:06:59","2018-01-03 16:27:37","234","148","","B02887",""
"2018-01-03 16:35:08","2018-01-03 16:42:20","148","107","","B02887",""
"2018-01-03 16:22:46","2018-01-03 16:23:57","123","123","","B02882",""
"2018-01-03 16:03:10","2018-01-03 16:26:41","136","167","1","B02882",""
"2018-01-03 16:09:56","2018-01-03 16:20:08","114","234","","B02882",""
"2018-01-03 16:39:32","2018-01-03 16:48:39","162","236","","B02882",""
"2018-01-03 16:58:09","2018-01-03 17:08:46","237","163","","B02882",""
"2018-01-03 16:45:16","2018-01-03 17:07:10","139","265","","B02882",""
"2018-01-03 16:02:55","2018-01-03 16:29:43","179","226","1","B02882",""
"2018-01-03 16:07:06","2018-01-03 16:58:00","7","198","1","B02882",""
"2018-01-03 16:19:00","2018-01-03 16:45:13","254","250","","B02882",""
"2018-01-03 16:55:20","2018-01-03 17:29:49","213","161","","B02882",""
"2018-01-03 16:55:41","2018-01-03 17:13:42","129","196","","B02882",""
"2018-01-03 16:14:13","2018-01-03 16:33:16","188","188","1","B02876",""
"2018-01-03 16:38:22","2018-01-03 17:07:01","188","39","1","B02876",""
"2018-01-03 16:42:39","2018-01-03 16:54:41","85","72","1","B02876",""
"2018-01-03 16:19:24","2018-01-03 16:30:51","236","237","","B02876",""
"2018-01-03 16:11:10","2018-01-03 16:25:56","236","41","","B02876",""
"2018-01-03 16:32:35","2018-01-03 16:40:30","41","152","","B02876",""
"2018-01-03 16:42:47","2018-01-03 16:55:41","152","151","1","B02876",""
"2018-01-03 16:43:02","2018-01-03 16:49:03","152","166","1","B02876",""
"2018-01-03 16:39:48","2018-01-03 17:19:00","53","191","","B02876",""
"2018-01-03 16:08:35","2018-01-03 16:37:45","130","171","","B02876",""
"2018-01-03 16:58:09","2018-01-03 17:23:28","70","82","1","B02876",""
"2018-01-03 16:10:42","2018-01-03 16:23:59","163","164","1","B02882",""
"2018-01-03 16:13:28","2018-01-03 16:22:29","161","170","1","B02882",""
"2018-01-03 16:25:37","2018-01-03 16:37:24","164","161","","B02882",""
"2018-01-03 16:44:44","2018-01-03 16:59:44","230","68","","B02882",""
"2018-01-03 16:09:53","2018-01-03 18:26:59","236","265","","B02884",""
"2018-01-03 16:13:45","2018-01-03 16:17:58","81","81","","B02884",""
"2018-01-03 16:28:00","2018-01-03 16:42:18","254","265","","B02884",""
"2018-01-03 16:54:33","2018-01-03 17:01:42","81","259","","B02884",""
"2018-01-03 16:33:53","2018-01-03 17:13:18","234","97","","B02884",""
"2018-01-03 16:37:50","2018-01-03 16:55:26","49","177","","B02884",""
"2018-01-03 16:14:05","2018-01-03 16:18:36","79","113","","B02889",""
"2018-01-03 16:23:04","2018-01-03 16:28:27","107","234","","B02889",""
"2018-01-03 16:35:47","2018-01-03 16:49:54","90","137","","B02889",""
"2018-01-03 16:35:50","2018-01-03 16:43:13","95","196","","B02889",""
"2018-01-03 16:41:15","2018-01-03 17:05:47","155","21","","B02889",""
"2018-01-03 16:55:25","2018-01-03 17:01:30","155","91","","B02889",""
"2018-01-03 16:58:35","2018-01-03 17:11:45","174","153","","B02889",""
"2018-01-03 17:36:00","2018-01-03 18:07:00","","","","B01336",""
"2018-01-03 17:21:00","2018-01-03 17:49:00","","","","B01336",""
"2018-01-03 17:21:00","2018-01-03 17:49:00","","","","B01336",""
"2018-01-03 17:36:00","2018-01-03 18:07:00","","","","B01336",""
"2018-01-03 17:36:00","2018-01-03 18:07:00","","","","B01336",""
"2018-01-03 17:51:00","2018-01-03 18:19:00","","","","B01336",""
"2018-01-03 17:15:18","2018-01-03 17:22:06","","265","","B01338",""
"2018-01-03 17:44:38","2018-01-03 17:58:34","129","70","","B02395",""
"2018-01-03 17:15:18","2018-01-03 17:18:24","231","231","","B02395",""
"2018-01-03 17:22:36","2018-01-03 17:34:34","231","68","","B02395",""
"2018-01-03 17:53:01","2018-01-03 18:05:00","112","256","","B02395",""
"2018-01-03 17:07:02","2018-01-03 17:12:30","162","233","","B02395",""
"2018-01-03 17:16:36","2018-01-03 17:30:43","229","4","","B02395",""
"2018-01-03 17:55:26","2018-01-03 18:07:35","100","137","","B02395",""
"2018-01-03 17:20:20","2018-01-03 17:26:34","76","77","","B02395",""
"2018-01-03 17:31:56","2018-01-03 17:39:32","77","222","","B02395",""
"2018-01-03 17:03:47","2018-01-03 17:13:11","246","249","","B02395",""
"2018-01-03 17:32:46","2018-01-03 18:21:20","132","265","","B02395",""
"2018-01-03 17:05:56","2018-01-03 17:46:00","223","223","","B01215         ",""
"2018-01-03 17:59:53","2018-01-03 18:24:45","7","129","","B01215         ",""
"2018-01-03 17:08:01","2018-01-03 17:27:13","223","223","","B01215         ",""
"2018-01-03 17:37:31","2018-01-03 18:01:02","179","223","","B01215         ",""
"2018-01-03 17:01:54","2018-01-03 17:17:47","146","146","","B01215         ",""
"2018-01-03 17:21:34","2018-01-03 17:43:16","7","7","","B01215         ",""
"2018-01-03 17:13:52","2018-01-03 17:29:43","260","226","","B01215         ",""
"2018-01-03 17:05:52","2018-01-03 17:13:54","80","255","","B02395",""
"2018-01-03 17:27:06","2018-01-03 18:43:51","256","85","1","B02395",""
"2018-01-03 17:33:13","2018-01-03 17:55:50","256","97","1","B02395",""
"2018-01-03 17:00:37","2018-01-03 17:07:51","62","61","","B02395",""
"2018-01-03 15:44:17","2018-01-03 15:49:24","92","98","","B02111",""
"2018-01-03 15:32:35","2018-01-03 15:43:36","82","92","","B02111",""
"2018-01-03 15:36:24","2018-01-03 15:51:52","","265","","B00932",""
"2018-01-03 15:19:36","2018-01-03 15:19:43","","265","","B00932",""
"2018-01-03 15:24:51","2018-01-03 15:48:25","","265","","B00932",""
"2018-01-03 15:03:43","2018-01-03 15:19:04","","265","","B00932",""
"2018-01-03 15:30:10","2018-01-03 15:30:26","","265","","B00932",""
"2018-01-03 15:50:20","2018-01-03 15:55:39","","265","","B00932",""
"2018-01-03 15:58:48","2018-01-03 16:05:50","","265","","B00932",""
"2018-01-03 15:00:35","2018-01-03 15:21:27","","265","","B00937",""
"2018-01-03 15:24:43","2018-01-03 18:03:29","","265","","B00937",""
"2018-01-03 15:14:11","2018-01-03 15:15:42","","265","","B00937",""
"2018-01-03 15:52:08","2018-01-03 15:53:42","","265","","B00937",""
"2018-01-03 15:02:23","2018-01-03 15:27:58","92","132","","B02111",""
"2018-01-03 15:06:10","2018-01-03 15:12:07","92","92","","B02111",""
"2018-01-03 15:41:35","2018-01-03 15:47:25","171","92","","B02111",""
"2018-01-03 15:06:37","2018-01-03 15:17:04","95","92","","B02111",""
"2018-01-03 15:49:42","2018-01-03 15:56:53","92","92","","B02111",""
"2018-01-03 15:23:12","2018-01-03 15:26:31","92","145","","B02111",""
"2018-01-03 15:01:47","2018-01-03 15:19:02","92","92","","B02111",""
"2018-01-03 15:49:29","2018-01-03 15:57:26","15","92","","B02111",""
"2018-01-03 15:04:40","2018-01-03 15:09:10","92","92","","B02111",""
"2018-01-03 15:20:05","2018-01-03 15:22:07","73","92","","B02111",""
"2018-01-03 15:52:07","2018-01-03 15:55:01","92","92","","B02111",""
"2018-01-03 15:15:50","2018-01-03 15:19:11","","265","","B00937",""
"2018-01-03 15:33:05","2018-01-03 15:50:55","","265","","B00937",""
"2018-01-03 15:10:23","2018-01-03 15:23:20","","265","","B00937",""
"2018-01-03 15:58:07","2018-01-03 16:07:18","","265","","B00937",""
"2018-01-03 15:28:35","2018-01-03 15:37:00","","265","","B00937",""
"2018-01-03 15:13:46","2018-01-03 15:33:46","","265","","B00937",""
"2018-01-03 15:55:12","2018-01-03 16:10:06","","265","","B00937",""
"2018-01-03 15:14:31","2018-01-03 15:19:37","","265","","B00937",""
"2018-01-03 15:37:25","2018-01-03 15:44:16","","265","","B00937",""
"2018-01-03 15:51:46","2018-01-03 16:12:16","","265","","B00937",""
"2018-01-03 15:30:02","2018-01-03 16:00:18","","265","","B00937",""
"2018-01-03 15:32:25","2018-01-03 15:34:26","92","92","","B02111",""
"2018-01-03 15:47:56","2018-01-03 15:50:15","53","92","","B02111",""
"2018-01-03 15:37:59","2018-01-03 15:43:04","73","92","","B02111",""
"2018-01-03 15:59:01","2018-01-03 16:01:19","92","92","","B02111",""
"2018-01-03 15:07:41","2018-01-03 15:16:18","121","92","","B02111",""
"2018-01-03 15:40:08","2018-01-03 15:43:25","92","92","","B02111",""
"2018-01-03 15:16:58","2018-01-03 15:20:59","173","173","","B02111",""
"2018-01-03 15:40:10","2018-01-03 15:42:42","92","92","","B02111",""
"2018-01-03 15:23:00","2018-01-03 15:25:33","175","92","","B02111",""
"2018-01-03 15:41:50","2018-01-03 15:47:15","192","92","","B02111",""
"2018-01-03 15:16:54","2018-01-03 15:19:54","148","92","","B02111",""
"2018-01-03 15:03:58","2018-01-03 15:06:54","","265","","B00937",""
"2018-01-03 15:40:53","2018-01-03 15:43:45","","265","","B00937",""
"2018-01-03 15:41:46","2018-01-03 16:11:52","","265","","B00937",""
"2018-01-03 15:10:40","2018-01-03 15:25:10","","265","","B00937",""
"2018-01-03 15:50:33","2018-01-03 15:59:36","","265","","B00937",""
"2018-01-03 15:48:07","2018-01-03 15:56:20","","265","","B00937",""
"2018-01-03 15:31:00","2018-01-03 16:02:40","","265","","B00937",""
"2018-01-03 15:31:24","2018-01-03 15:53:14","","265","","B00937",""
"2018-01-03 15:02:03","2018-01-03 15:09:48","","265","","B00937",""
"2018-01-03 15:24:01","2018-01-03 15:35:37","","265","","B00937",""
"2018-01-03 15:02:49","2018-01-03 15:12:52","","265","","B00937",""
"2018-01-03 15:29:15","2018-01-03 15:32:23","92","135","","B02111",""
"2018-01-03 15:19:50","2018-01-03 15:22:34","92","92","","B02111",""
"2018-01-03 15:39:10","2018-01-03 15:53:48","192","92","","B02111",""
"2018-01-03 15:06:47","2018-01-03 15:50:50","198","75","","B02111",""
"2018-01-03 15:26:14","2018-01-03 15:53:46","121","92","","B02111",""
"2018-01-03 15:13:12","2018-01-03 15:15:14","73","92","","B02111",""
"2018-01-03 15:48:44","2018-01-03 15:53:23","171","92","","B02111",""
"2018-01-03 15:35:48","2018-01-03 15:39:24","134","192","","B02111",""
"2018-01-03 15:12:19","2018-01-03 15:14:29","92","92","","B02111",""
"2018-01-03 15:45:56","2018-01-03 15:51:05","192","73","","B02111",""
"2018-01-03 15:58:43","2018-01-03 16:01:27","82","92","","B02111",""
"2018-01-03 15:33:05","2018-01-03 15:53:43","","265","","B00937",""
"2018-01-03 15:32:49","2018-01-03 15:48:52","","265","","B00937",""
"2018-01-03 15:36:10","2018-01-03 15:47:24","","265","","B00937",""
"2018-01-03 15:18:51","2018-01-03 15:29:57","","265","","B00937",""
"2018-01-03 15:37:07","2018-01-03 15:48:12","","265","","B00937",""
"2018-01-03 15:25:26","2018-01-03 15:47:11","","265","","B00937",""
"2018-01-03 15:10:22","2018-01-03 15:16:57","","265","","B00937",""
"2018-01-03 15:24:47","2018-01-03 15:28:51","","265","","B00937",""
"2018-01-03 15:36:25","2018-01-03 16:04:06","","265","","B00937",""
"2018-01-03 15:29:12","2018-01-03 15:32:19","","265","","B00937",""
"2018-01-03 15:36:47","2018-01-03 15:46:25","","265","","B00937",""
"2018-01-03 15:19:00","2018-01-03 15:30:00","","","","B02050",""
"2018-01-03 15:19:00","2018-01-03 15:33:00","","","","B02050",""
"2018-01-03 15:16:00","2018-01-03 15:30:00","","","","B02050",""
"2018-01-03 15:00:00","2018-01-03 15:50:07","","","","B02055",""
"2018-01-03 15:05:32","2018-01-03 16:00:54","132","164","","B02060",""
"2018-01-03 15:08:12","2018-01-03 16:16:58","132","90","","B02060",""
"2018-01-03 15:07:23","2018-01-03 15:54:44","132","186","","B02060",""
"2018-01-03 15:55:33","2018-01-03 15:55:44","132","","","B02060",""
"2018-01-03 15:22:34","2018-01-03 16:08:33","132","100","","B02060",""
"2018-01-03 15:54:44","2018-01-03 16:03:45","132","","","B02060",""
"2018-01-03 15:18:51","2018-01-03 15:33:04","","265","","B02067",""
"2018-01-03 15:10:58","2018-01-03 15:17:02","","265","","B00900",""
"2018-01-03 15:29:37","2018-01-03 15:43:11","","265","","B00900",""
"2018-01-03 15:48:56","2018-01-03 16:37:47","","265","","B00900",""
"2018-01-03 15:49:33","2018-01-03 15:55:48","","265","","B00900",""
"2018-01-03 15:03:31","2018-01-03 15:16:08","","265","","B00900",""
"2018-01-03 15:21:27","2018-01-03 16:48:28","","265","","B00900",""
"2018-01-03 15:55:07","2018-01-03 16:01:42","","265","","B00900",""
"2018-01-03 15:16:28","2018-01-03 15:43:16","","265","","B00900",""
"2018-01-03 15:52:54","2018-01-03 16:20:09","","265","","B00900",""
"2018-01-03 15:33:01","2018-01-03 15:41:27","","265","","B00900",""
"2018-01-03 15:04:36","2018-01-03 15:38:01","","265","","B00900",""
"2018-01-03 15:17:08","2018-01-03 15:52:00","","265","","B02067",""
"2018-01-03 15:02:47","2018-01-03 15:08:57","","","","B02095",""
"2018-01-03 15:54:00","2018-01-03 16:48:00","","","","B02095",""
"2018-01-03 15:39:02","2018-01-03 16:25:33","","265","","B02101",""
"2018-01-03 15:10:16","2018-01-03 15:56:51","","265","","B02101",""
"2018-01-03 15:18:11","2018-01-03 15:43:14","","265","","B02101",""
"2018-01-03 15:22:39","2018-01-03 15:59:53","","265","","B02101",""
"2018-01-03 15:48:09","2018-01-03 16:35:23","","265","","B02101",""
"2018-01-03 15:02:28","2018-01-03 16:21:59","","265","","B02101",""
"2018-01-03 15:59:00","2018-01-03 17:24:20","","265","","B02101",""
"2018-01-03 15:45:55","2018-01-03 16:42:14","","265","","B02101",""
"2018-01-03 15:00:00","2018-01-03 15:41:00","","","","B02027",""
"2018-01-03 15:15:00","2018-01-03 16:34:00","","","","B02027",""
"2018-01-03 15:15:00","2018-01-03 16:33:00","","","","B02027",""
"2018-01-03 15:48:00","2018-01-03 17:58:00","","","","B02027",""
"2018-01-03 15:00:00","2018-01-03 16:50:00","","","","B02027",""
"2018-01-03 15:08:00","2018-01-03 16:53:00","","","","B02027",""
"2018-01-03 15:00:00","2018-01-03 15:56:00","","","","B02027",""
"2018-01-03 15:00:59","2018-01-03 15:11:14","","","","B02028",""
"2018-01-03 15:06:09","2018-01-03 15:16:14","","","","B02028",""
"2018-01-03 15:11:14","2018-01-03 15:26:14","","","","B02028",""
"2018-01-03 15:21:14","2018-01-03 15:26:29","","","","B02028",""
"2018-01-03 15:31:14","2018-01-03 15:51:29","","","","B02028",""
"2018-01-03 15:50:37","2018-01-03 16:19:47","","265","","B00900",""
"2018-01-03 15:07:53","2018-01-03 15:34:42","","265","","B00900",""
"2018-01-03 15:56:24","2018-01-03 16:37:41","","265","","B00900",""
"2018-01-03 15:30:20","2018-01-03 15:45:37","","265","","B00900",""
"2018-01-03 15:48:39","2018-01-03 15:59:21","","265","","B00900",""
"2018-01-03 15:42:30","2018-01-03 15:47:02","","265","","B00900",""
"2018-01-03 15:03:59","2018-01-03 15:15:27","","265","","B00900",""
"2018-01-03 15:25:59","2018-01-03 15:55:34","","265","","B00900",""
"2018-01-03 15:00:12","2018-01-03 15:21:41","","265","","B00900",""
"2018-01-03 15:42:30","2018-01-03 15:59:07","","265","","B00900",""
"2018-01-03 15:14:58","2018-01-03 15:33:35","","265","","B00900",""
"2018-01-03 15:14:18","2018-01-03 15:39:17","","265","","B00900",""
"2018-01-03 15:36:04","2018-01-03 15:52:56","","265","","B00900",""
"2018-01-03 15:59:00","2018-01-03 16:20:01","","265","","B00900",""
"2018-01-03 15:19:19","2018-01-03 15:49:45","","265","","B00900",""
"2018-01-03 15:47:59","2018-01-03 16:13:18","","265","","B00900",""
"2018-01-03 15:10:24","2018-01-03 15:22:42","","265","","B00900",""
"2018-01-03 15:01:17","2018-01-03 15:11:32","","265","","B00900",""
"2018-01-03 15:25:53","2018-01-03 15:38:38","","265","","B00900",""
"2018-01-03 15:43:41","2018-01-03 15:54:40","","265","","B00900",""
"2018-01-03 15:10:39","2018-01-03 15:23:28","","265","","B00900",""
"2018-01-03 15:30:40","2018-01-03 15:39:42","","265","","B00900",""
"2018-01-03 15:25:56","2018-01-03 15:35:19","","265","","B00900",""
"2018-01-03 16:16:42","2018-01-03 16:32:42","216","63","","B02682",""
"2018-01-03 16:36:31","2018-01-03 17:04:52","76","76","1","B02682",""
"2018-01-03 16:44:55","2018-01-03 16:53:54","76","76","1","B02682",""
"2018-01-03 16:03:12","2018-01-03 16:08:18","237","161","","B02682",""
"2018-01-03 16:10:53","2018-01-03 17:02:59","161","265","","B02682",""
"2018-01-03 16:52:32","2018-01-03 17:45:40","100","1","","B02682",""
"2018-01-03 16:44:12","2018-01-03 16:48:50","32","32","","B02682",""
"2018-01-03 16:59:00","2018-01-03 17:15:39","254","81","1","B02682",""
"2018-01-03 16:05:26","2018-01-03 16:18:04","210","67","","B02682",""
"2018-01-03 16:42:14","2018-01-03 17:20:41","163","13","1","B02510",""
"2018-01-03 16:03:15","2018-01-03 16:53:09","162","138","","B02510",""
"2018-01-03 16:21:45","2018-01-03 17:01:35","73","132","","B02510",""
"2018-01-03 16:33:46","2018-01-03 16:44:02","50","151","1","B02510",""
"2018-01-03 16:07:57","2018-01-03 16:13:22","","265","","B00937",""
"2018-01-03 16:06:49","2018-01-03 16:10:11","","265","","B00937",""
"2018-01-03 16:54:06","2018-01-03 17:06:34","","265","","B00937",""
